RESPONDENT_ID,SURVEY_ID,CHOICE_SET,LABEL,CHOICE_INDICATOR,LIVSTIDSINDKOMST,ARBEJDSLOSHED,LAENGDE,ADGANGSKVOTIENT,ABENHED,JOBTYPE,PLACERING,Q3_EDUCATION_O1_JEG_GAR_I_3_G,Q3_EDUCATION_O2_JEG_GAR_I_2_G,Q3_EDUCATION_O3_JEG_GAR_I_1_G,Q3_EDUCATION_O4_JEG_GAR_I_2_HF,Q3_EDUCATION_O5_JEG_GAR_I_1_HF,Q3_EDUCATION_O6_JEG_HAR_SABBATAR,Q3_EDUCATION_O7_INGEN_AF_OVENSTAENDE,Q4_SABBATAR,Q5_GENDER_O1_KVINDE,Q5_GENDER_O2_MAND,Q5_GENDER_O3_ANDET,Q7_SIZE_OF_CITY_O1_OVER_1_MIO_INDBYGGER_KOBENHAVN,Q7_SIZE_OF_CITY_O2_MELLEM_100_000_OG_1_MIO_INDBYGGERE_AARHUS_ODENSE_OG_AALBORG,Q7_SIZE_OF_CITY_O3_MELLEM_50_000_OG_100_000_INDBYGGERE,Q7_SIZE_OF_CITY_O4_MELLEM_20_000_OG_50_000_INDBYGGERE,Q7_SIZE_OF_CITY_O5_UNDER_20_000_INDBYGGERE,Q8_PARENT_EDUCATION_O1_FOLKESKOLE,Q8_PARENT_EDUCATION_O2_GYMNASIE_STX_HHX_HTX_HF,Q8_PARENT_EDUCATION_O3_ERHVERVSUDDANNELSE,Q8_PARENT_EDUCATION_O4_KORT_VIDEREGAENDE_UDDANNELSE_TYPISK_ERHVERVSAKADEMIUDDANNELSER,Q8_PARENT_EDUCATION_O5_MELLEMLANG_VIDEREGAENDE_UDDANNELSE_TYPISK_PROFESSIONSBACHELORER,Q8_PARENT_EDUCATION_O6_LANG_VIDEREGAENDE_UDDANNELSE_TYPISK_UNIVERSITETSUDDANNELSER,Q8_PARENT_EDUCATION_O7_VED_IKKE,Q12_EDUCATION,Q13_HAVE_YOU_APPLIED_FOR_A_HIGHER_EDUCATION_YET_O1_JA,Q13_HAVE_YOU_APPLIED_FOR_A_HIGHER_EDUCATION_YET_O2_NEJ_MEN_JEG_PLANLAEGGER_AT_GORE_DET_I_AR,Q13_HAVE_YOU_APPLIED_FOR_A_HIGHER_EDUCATION_YET_O3_NEJ_OG_JEG_PLANLAEGGER_IKKE_AT_GORE_DET_I_AR,Q14_EDUCATION,Q3_EDUCATION_O2_JEG_GAR_I_2_HF,Q3_EDUCATION_O3_JEG_HAR_SABBATAR,Q3_EDUCATION_O4_INGEN_AF_OVENSTAENDE
190886773,190886773,3,2,1,25,10,2,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.5,0,1,0,Statskundskab,0,0,0
190886773,190886773,4,1,0,17,20,3.5,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.5,0,1,0,Statskundskab,0,0,0
190886773,190886773,4,2,1,25,5,2,10,Specifikke jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.5,0,1,0,Statskundskab,0,0,0
190886773,190886773,5,1,1,25,10,3.5,Alle optaget,Mange jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.5,0,1,0,Statskundskab,0,0,0
190886773,190886773,5,2,0,21,20,2,6,Specifikke jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.5,0,1,0,Statskundskab,0,0,0
190886843,190886843,1,1,1,25,5,3.5,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,1,2,0,17,15,2,Alle optaget,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,2,1,0,21,20,4,6,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,2,2,1,25,15,5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,3,1,1,21,20,5,Alle optaget,Mange jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,3,2,0,13,5,4,10,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,4,1,0,21,10,3.5,6,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,4,2,1,25,5,2,10,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,5,1,1,25,10,2,6,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190886843,190886843,5,2,0,17,20,4,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.7,0,0,1,NULL,0,1,0
190902222,190902222,1,1,1,21,15,5,6,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,1,2,0,25,10,4,10,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,2,1,0,17,15,4,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,2,2,1,13,5,3.5,6,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,3,1,0,21,20,2,Kun kvote 2,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,3,2,1,25,5,3.5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,4,1,0,13,15,5,10,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,4,2,1,17,20,3.5,6,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,5,1,1,25,5,2,6,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190902222,190902222,5,2,0,17,20,4,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7,0,1,0,Socialrådgiver,0,1,0
190903055,190903055,1,1,1,21,20,3.5,Kun kvote 2,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,1,2,0,13,15,2,10,Mange jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,2,1,0,25,5,4,Alle optaget,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,2,2,1,21,15,3.5,6,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,3,1,0,25,5,2,6,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,3,2,1,17,20,4,Alle optaget,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,4,1,1,21,5,5,10,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,4,2,0,17,10,2,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,5,1,0,25,15,5,6,Specifikke jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190903055,190903055,5,2,1,21,5,2,10,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2,0,0,1,NULL,0,1,0
190989155,190989155,1,1,1,17,20,2,10,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,1,2,0,13,15,5,6,Mange jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,2,1,0,17,20,3.5,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,2,2,1,21,5,4,Alle optaget,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,3,1,1,13,5,2,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,3,2,0,17,10,5,Alle optaget,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,4,1,1,21,10,3.5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,4,2,0,17,5,5,6,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,5,1,0,13,15,5,6,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190989155,190989155,5,2,1,13,20,3.5,10,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11,1,0,0,"International business and politics, CBS/eller erhvervsøkonomi psyk. CBS.",0,1,0
190993583,190993583,1,1,1,25,10,4,Kun kvote 2,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,1,2,0,17,20,5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,2,1,1,25,5,5,10,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,2,2,0,13,20,3.5,Alle optaget,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,3,1,1,17,5,3.5,Kun kvote 2,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,3,2,0,21,10,5,10,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,4,1,0,13,10,3.5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,4,2,1,21,15,5,6,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,5,1,1,13,20,4,10,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190993583,190993583,5,2,0,17,15,2,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.8,0,0,1,NULL,0,1,0
190995403,190995403,1,1,0,17,20,2,10,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,1,2,1,13,15,4,Alle optaget,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,2,1,1,17,5,5,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,2,2,0,21,10,3.5,Alle optaget,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,3,1,0,25,15,2,10,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,3,2,1,17,10,5,Alle optaget,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,4,1,1,25,5,4,Alle optaget,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,4,2,0,13,20,3.5,Kun kvote 2,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,5,1,0,25,5,4,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995403,190995403,5,2,1,13,20,3.5,10,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,NULL,0,1,0
190995483,190995483,1,1,0,17,20,5,6,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,1,2,1,25,15,3.5,10,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,2,1,1,13,20,3.5,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,2,2,0,13,15,3.5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,3,1,1,13,5,4,6,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,3,2,0,17,10,2,Alle optaget,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,4,1,1,21,5,3.5,Alle optaget,Specifikke jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,4,2,0,25,10,4,Kun kvote 2,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,5,1,0,21,20,3.5,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
190995483,190995483,5,2,1,17,5,5,10,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.8,0,0,1,NULL,0,1,0
191000587,191000587,1,1,1,25,15,4,6,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,1,2,0,13,20,3.5,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,2,1,1,13,15,4,10,Specifikke jobs,Ikke-velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,2,2,0,17,5,5,Alle optaget,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,3,1,0,17,10,3.5,10,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,3,2,1,13,20,2,Alle optaget,Mange jobs,Velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,4,1,1,21,5,4,Kun kvote 2,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,4,2,0,25,10,5,6,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,5,1,0,17,10,5,Alle optaget,Specifikke jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191000587,191000587,5,2,1,13,20,3.5,10,Mange jobs,Velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,NULL,0,1,0
191001133,191001133,1,1,1,25,10,4,Alle optaget,Mange jobs,Ikke-velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,1,2,0,21,20,5,6,Specifikke jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,2,1,1,25,15,5,6,Specifikke jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,2,2,0,13,20,2,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,3,1,1,25,10,4,10,Specifikke jobs,Ikke-velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,3,2,0,13,15,2,Kun kvote 2,Mange jobs,Velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,4,1,1,21,10,3.5,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer1,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,4,2,0,13,15,4,Alle optaget,Specifikke jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,5,1,0,25,15,2,10,Specifikke jobs,Velfærdsjobs,små byer,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191001133,191001133,5,2,1,21,10,4,10,Mange jobs,Velfærdsjobs,store byer2,1,NA,NA,NA,NA,NA,NA,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.8,0,0,1,NULL,0,0,0
191013625,191013625,1,1,1,13,20,3.5,10,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.8,0,0,1,NULL,0,1,0
191013625,191013625,1,2,0,21,15,4,Alle optaget,Mange jobs,Ikke-velfærdsjobs,små byer,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.8,0,0,1,NULL,0,1,0
191013625,191013625,2,1,0,25,10,2,Alle optaget,Mange jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.8,0,0,1,NULL,0,1,0
191013625,191013625,2,2,1,21,15,4,6,Specifikke jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.8,0,0,1,NULL,0,1,0
191013625,191013625,3,1,1,13,10,2,Kun kvote 2,Mange jobs,Ikke-velfærdsjobs,store byer2,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.8,0,0,1,NULL,0,1,0
191013625,191013625,3,2,0,17,5,4,6,Specifikke jobs,Velfærdsjobs,store byer1,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.8,0,0,1,NULL,0,1,0
