id,choice_set,profil,valg,livstidsindkomst,arbejdsløshed,længde,adgangskvotient,åbenhed,velfærdsarbejde,placering,target,target_variation,arbejdsløshed_target,åbenhed_target,beskæftigelse,sabbatår,køn,storby,forældre_udd,karaktergennemsnit,studie_start,studie_valg,højt_snit
191679052,3,2,1,25 mio,10%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Mand,Uden for de fire store byer,LVU,8.5,0,NA,9 eller under
191679052,4,1,0,17 mio,5%,2 år,6,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,Sabbatår,1,Mand,Uden for de fire store byer,LVU,8.5,0,NA,9 eller under
191679052,4,2,1,25 mio,10%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,Sabbatår,1,Mand,Uden for de fire store byer,LVU,8.5,0,NA,9 eller under
191679052,5,1,1,21 mio,10%,4 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Mand,Uden for de fire store byer,LVU,8.5,0,NA,9 eller under
191679052,5,2,0,17 mio,15%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Mand,Uden for de fire store byer,LVU,8.5,0,NA,9 eller under
191719718,1,1,1,21 mio,10%,"3,5 år",10,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,1,2,0,13 mio,5%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,2,1,1,21 mio,20%,2 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,2,2,0,13 mio,15%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,3,1,1,17 mio,20%,"3,5 år",Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,3,2,0,13 mio,15%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,4,1,0,25 mio,10%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,4,2,1,17 mio,20%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,5,1,0,21 mio,20%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191719718,5,2,1,25 mio,10%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,Sabbatår,2,Kvinde,Uden for de fire store byer,LVU,11.9,0,NA,Over 9
191728446,1,1,0,25 mio,5%,5 år,10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,1,2,1,21 mio,20%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,2,1,0,21 mio,5%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Opfyldt/lighed,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,2,2,1,25 mio,10%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Opfyldt/lighed,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,3,1,0,13 mio,10%,5 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,3,2,1,25 mio,15%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,4,1,0,13 mio,20%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,4,2,1,17 mio,20%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,5,1,1,25 mio,15%,"3,5 år",Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728446,5,2,0,21 mio,5%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,10.32,0,NA,Over 9
191728633,1,1,1,21 mio,10%,5 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,1,2,0,17 mio,20%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,2,1,0,21 mio,5%,4 år,Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,2,2,1,25 mio,15%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,3,1,0,13 mio,15%,2 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,3,2,1,21 mio,20%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,4,1,1,13 mio,15%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,4,2,0,17 mio,20%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,5,1,0,21 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191728633,5,2,1,25 mio,10%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9.2,1,Audiologopædi,Over 9
191729044,1,1,0,21 mio,15%,4 år,Alle optaget,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,1,2,1,25 mio,5%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,2,1,0,13 mio,10%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,2,2,1,17 mio,20%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,3,1,1,25 mio,10%,"3,5 år",6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,3,2,0,21 mio,15%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,4,1,0,17 mio,20%,5 år,10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,4,2,1,21 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,5,1,1,17 mio,5%,4 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191729044,5,2,0,13 mio,10%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,2.hf,0,Mand,Uden for de fire store byer,Gymnasial,7.3,0,NA,9 eller under
191733358,1,1,1,25 mio,5%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,1,2,0,21 mio,20%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,2,1,1,17 mio,20%,4 år,10,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,2,2,0,13 mio,5%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,3,1,0,17 mio,20%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,3,2,1,21 mio,15%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,4,1,1,13 mio,5%,2 år,Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,4,2,0,25 mio,10%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,5,1,1,21 mio,20%,5 år,6,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191733358,5,2,0,25 mio,5%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,Gymnasial,6,0,NA,9 eller under
191772567,1,1,1,13 mio,20%,2 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,1,2,0,25 mio,5%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,2,1,0,13 mio,20%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,2,2,1,21 mio,10%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,3,1,1,21 mio,5%,4 år,Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,3,2,0,13 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,4,1,0,21 mio,20%,2 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,4,2,1,25 mio,5%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,5,1,0,17 mio,15%,4 år,10,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772567,5,2,1,25 mio,5%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,6,0,NA,9 eller under
191772609,1,1,0,17 mio,20%,4 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,1,2,1,25 mio,5%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,2,1,1,25 mio,15%,"3,5 år",Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,2,2,0,21 mio,10%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,3,1,0,17 mio,15%,2 år,Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,3,2,1,25 mio,10%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,4,1,1,17 mio,15%,5 år,6,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,4,2,0,21 mio,20%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,5,1,0,17 mio,20%,2 år,6,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772609,5,2,1,21 mio,15%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Erhvervsuddannelse,9,0,NA,9 eller under
191772610,1,1,0,17 mio,20%,2 år,10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,1,2,1,21 mio,15%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,2,1,1,25 mio,15%,"3,5 år",6,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,2,2,0,21 mio,20%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,3,1,1,21 mio,15%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,3,2,0,17 mio,5%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,4,1,0,17 mio,10%,4 år,Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,4,2,1,25 mio,15%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,5,1,0,13 mio,5%,4 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772610,5,2,1,25 mio,10%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
191772611,1,1,1,25 mio,15%,4 år,6,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,1,2,0,21 mio,10%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,2,1,1,21 mio,20%,4 år,10,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,2,2,0,17 mio,15%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,3,1,1,25 mio,15%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,3,2,0,13 mio,5%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,4,1,0,17 mio,20%,2 år,6,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,4,2,1,21 mio,5%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,5,1,1,25 mio,5%,5 år,Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772611,5,2,0,13 mio,20%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,9.4,0,NA,Over 9
191772612,1,1,1,25 mio,10%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,6.5,0,NA,9 eller under
191772612,1,2,0,17 mio,15%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,6.5,0,NA,9 eller under
191772612,2,1,0,21 mio,20%,"3,5 år",Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,6.5,0,NA,9 eller under
